ROW_ID,iqr_outlier_count,zscore_outlier_count,is_iqr_outlier,is_zscore_outlier,is_statistical_outlier,statistical_method
86593,5,0,True,False,True,IQR
86594,11,5,True,True,True,Both
86595,1,0,False,False,False,None
86596,2,0,False,False,False,None
86597,2,0,False,False,False,None
86598,4,0,True,False,True,IQR
86599,2,0,False,False,False,None
86600,3,0,True,False,True,IQR
86601,5,1,True,False,True,IQR
86602,1,0,False,False,False,None
86603,2,0,False,False,False,None
86604,6,0,True,False,True,IQR
86605,1,0,False,False,False,None
86606,7,2,True,False,True,IQR
86607,5,0,True,False,True,IQR
86608,2,0,False,False,False,None
86609,2,1,False,False,False,None
86610,1,1,False,False,False,None
86611,1,0,False,False,False,None
86612,2,0,False,False,False,None
86613,4,2,True,False,True,IQR
86614,5,0,True,False,True,IQR
86615,1,0,False,False,False,None
86616,3,1,True,False,True,IQR
86617,10,0,True,False,True,IQR
86618,3,0,True,False,True,IQR
86619,9,2,True,False,True,IQR
86620,1,0,False,False,False,None
86621,2,0,False,False,False,None
86622,1,0,False,False,False,None
86623,5,0,True,False,True,IQR
86624,0,0,False,False,False,None
86625,2,1,False,False,False,None
86626,6,1,True,False,True,IQR
86627,0,0,False,False,False,None
86628,3,0,True,False,True,IQR
86629,3,0,True,False,True,IQR
86630,3,0,True,False,True,IQR
86631,4,0,True,False,True,IQR
86632,0,0,False,False,False,None
86633,2,0,False,False,False,None
86634,2,0,False,False,False,None
86635,5,1,True,False,True,IQR
86636,1,0,False,False,False,None
86637,2,0,False,False,False,None
86638,4,1,True,False,True,IQR
86639,2,2,False,False,False,None
86640,4,1,True,False,True,IQR
86641,4,1,True,False,True,IQR
86642,5,3,True,True,True,Both
86643,2,0,False,False,False,None
86644,2,1,False,False,False,None
86645,10,0,True,False,True,IQR
86646,1,0,False,False,False,None
86647,7,0,True,False,True,IQR
86648,6,2,True,False,True,IQR
86649,1,1,False,False,False,None
86650,10,0,True,False,True,IQR
86651,0,0,False,False,False,None
86652,3,0,True,False,True,IQR
86653,4,1,True,False,True,IQR
86654,2,0,False,False,False,None
86655,2,1,False,False,False,None
86656,12,0,True,False,True,IQR
86657,2,0,False,False,False,None
86658,4,1,True,False,True,IQR
86659,3,1,True,False,True,IQR
86660,1,0,False,False,False,None
86661,4,0,True,False,True,IQR
86662,0,0,False,False,False,None
86663,2,1,False,False,False,None
86664,1,1,False,False,False,None
86665,5,1,True,False,True,IQR
86666,2,0,False,False,False,None
86667,6,1,True,False,True,IQR
86668,2,1,False,False,False,None
86669,2,0,False,False,False,None
86670,3,1,True,False,True,IQR
86671,7,3,True,True,True,Both
86672,1,0,False,False,False,None
86673,6,1,True,False,True,IQR
86674,2,1,False,False,False,None
86675,8,1,True,False,True,IQR
86676,3,1,True,False,True,IQR
86677,2,1,False,False,False,None
86678,4,2,True,False,True,IQR
86679,2,0,False,False,False,None
86680,2,0,False,False,False,None
86681,3,0,True,False,True,IQR
86682,1,0,False,False,False,None
86683,2,0,False,False,False,None
86684,2,0,False,False,False,None
86685,3,1,True,False,True,IQR
86686,4,0,True,False,True,IQR
86687,5,0,True,False,True,IQR
86688,9,2,True,False,True,IQR
86689,3,0,True,False,True,IQR
86690,0,0,False,False,False,None
86691,3,1,True,False,True,IQR
86692,2,0,False,False,False,None
86693,1,0,False,False,False,None
86694,1,0,False,False,False,None
86695,9,0,True,False,True,IQR
86696,7,1,True,False,True,IQR
86697,3,2,True,False,True,IQR
86698,2,0,False,False,False,None
86699,1,0,False,False,False,None
86700,3,1,True,False,True,IQR
86701,2,1,False,False,False,None
86702,8,2,True,False,True,IQR
86703,3,0,True,False,True,IQR
86704,4,1,True,False,True,IQR
86705,3,1,True,False,True,IQR
86706,8,0,True,False,True,IQR
86707,2,0,False,False,False,None
86708,7,1,True,False,True,IQR
86709,3,1,True,False,True,IQR
86710,4,1,True,False,True,IQR
86711,11,4,True,True,True,Both
86712,4,0,True,False,True,IQR
86713,7,1,True,False,True,IQR
86714,2,0,False,False,False,None
86715,1,0,False,False,False,None
86716,3,0,True,False,True,IQR
86717,7,1,True,False,True,IQR
86718,2,0,False,False,False,None
86719,2,0,False,False,False,None
86720,6,1,True,False,True,IQR
86721,2,0,False,False,False,None
86722,9,3,True,True,True,Both
86723,9,3,True,True,True,Both
86724,3,0,True,False,True,IQR
86725,3,1,True,False,True,IQR
86726,7,2,True,False,True,IQR
86727,7,2,True,False,True,IQR
86728,8,1,True,False,True,IQR
86729,2,1,False,False,False,None
86730,1,0,False,False,False,None
86731,0,0,False,False,False,None
86732,2,1,False,False,False,None
86733,4,0,True,False,True,IQR
86734,3,0,True,False,True,IQR
86735,4,1,True,False,True,IQR
86736,6,0,True,False,True,IQR
86737,4,1,True,False,True,IQR
86738,6,2,True,False,True,IQR
86739,5,4,True,True,True,Both
86740,3,0,True,False,True,IQR
86741,1,0,False,False,False,None
86742,2,0,False,False,False,None
86743,5,0,True,False,True,IQR
86744,6,0,True,False,True,IQR
86745,3,1,True,False,True,IQR
86746,2,0,False,False,False,None
86747,5,0,True,False,True,IQR
86748,5,0,True,False,True,IQR
86749,3,0,True,False,True,IQR
86750,3,1,True,False,True,IQR
86751,3,1,True,False,True,IQR
86752,0,0,False,False,False,None
86753,2,0,False,False,False,None
86754,1,0,False,False,False,None
86755,2,0,False,False,False,None
86756,2,0,False,False,False,None
86757,3,1,True,False,True,IQR
86758,8,2,True,False,True,IQR
86759,10,3,True,True,True,Both
86760,2,0,False,False,False,None
86761,6,2,True,False,True,IQR
86762,5,0,True,False,True,IQR
86763,10,0,True,False,True,IQR
86764,3,0,True,False,True,IQR
86765,6,0,True,False,True,IQR
86766,2,0,False,False,False,None
86767,3,0,True,False,True,IQR
86768,1,0,False,False,False,None
86769,4,1,True,False,True,IQR
86770,4,0,True,False,True,IQR
86771,5,1,True,False,True,IQR
86772,3,0,True,False,True,IQR
86773,3,0,True,False,True,IQR
86774,3,2,True,False,True,IQR
86775,6,0,True,False,True,IQR
86776,1,0,False,False,False,None
86777,12,2,True,False,True,IQR
86778,2,1,False,False,False,None
86779,2,0,False,False,False,None
86780,8,1,True,False,True,IQR
86781,6,0,True,False,True,IQR
86782,2,1,False,False,False,None
86783,1,0,False,False,False,None
86784,1,0,False,False,False,None
86785,8,1,True,False,True,IQR
86786,3,0,True,False,True,IQR
86787,6,1,True,False,True,IQR
86788,1,0,False,False,False,None
86789,5,1,True,False,True,IQR
86790,5,4,True,True,True,Both
86791,2,0,False,False,False,None
86792,2,1,False,False,False,None
86793,1,0,False,False,False,None
86794,8,1,True,False,True,IQR
86795,4,0,True,False,True,IQR
86796,11,1,True,False,True,IQR
86797,7,1,True,False,True,IQR
86798,5,0,True,False,True,IQR
86799,1,0,False,False,False,None
86800,2,1,False,False,False,None
86801,2,0,False,False,False,None
86802,5,0,True,False,True,IQR
86803,2,1,False,False,False,None
86804,5,0,True,False,True,IQR
86805,0,0,False,False,False,None
86806,1,0,False,False,False,None
86807,6,1,True,False,True,IQR
86808,4,1,True,False,True,IQR
86809,2,0,False,False,False,None
86810,5,0,True,False,True,IQR
86811,1,1,False,False,False,None
86812,1,0,False,False,False,None
86813,3,0,True,False,True,IQR
86814,6,1,True,False,True,IQR
86815,1,0,False,False,False,None
86816,1,0,False,False,False,None
86817,7,1,True,False,True,IQR
86818,5,1,True,False,True,IQR
86819,1,0,False,False,False,None
86820,3,1,True,False,True,IQR
86821,1,0,False,False,False,None
86822,2,0,False,False,False,None
86823,0,0,False,False,False,None
86824,6,0,True,False,True,IQR
86825,6,1,True,False,True,IQR
86826,1,0,False,False,False,None
86827,1,0,False,False,False,None
86828,1,0,False,False,False,None
86829,3,0,True,False,True,IQR
86830,10,1,True,False,True,IQR
86831,1,0,False,False,False,None
86832,2,0,False,False,False,None
86833,3,1,True,False,True,IQR
86834,4,0,True,False,True,IQR
86835,2,1,False,False,False,None
86836,2,0,False,False,False,None
86837,4,0,True,False,True,IQR
86838,7,0,True,False,True,IQR
86839,2,0,False,False,False,None
86840,6,1,True,False,True,IQR
86841,7,1,True,False,True,IQR
86842,3,1,True,False,True,IQR
86843,6,1,True,False,True,IQR
86844,4,0,True,False,True,IQR
86845,1,0,False,False,False,None
86846,7,0,True,False,True,IQR
86847,3,1,True,False,True,IQR
86848,1,0,False,False,False,None
86849,1,0,False,False,False,None
86850,2,0,False,False,False,None
86851,5,1,True,False,True,IQR
86852,3,0,True,False,True,IQR
86853,3,0,True,False,True,IQR
86854,2,0,False,False,False,None
86855,2,0,False,False,False,None
86856,3,0,True,False,True,IQR
86857,9,1,True,False,True,IQR
86858,5,1,True,False,True,IQR
86859,3,0,True,False,True,IQR
86860,1,1,False,False,False,None
86861,0,0,False,False,False,None
86862,6,1,True,False,True,IQR
86863,2,0,False,False,False,None
86864,3,1,True,False,True,IQR
86865,2,0,False,False,False,None
86866,1,0,False,False,False,None
86867,3,0,True,False,True,IQR
86868,3,0,True,False,True,IQR
86869,6,0,True,False,True,IQR
86870,1,0,False,False,False,None
86871,2,0,False,False,False,None
86872,5,0,True,False,True,IQR
86873,2,1,False,False,False,None
86874,5,1,True,False,True,IQR
86875,4,1,True,False,True,IQR
86876,1,1,False,False,False,None
86877,2,1,False,False,False,None
86878,0,0,False,False,False,None
86879,5,1,True,False,True,IQR
86880,2,0,False,False,False,None
86881,2,0,False,False,False,None
86882,6,3,True,True,True,Both
86883,2,0,False,False,False,None
86884,1,0,False,False,False,None
86885,5,0,True,False,True,IQR
86886,4,1,True,False,True,IQR
86887,0,0,False,False,False,None
86888,7,0,True,False,True,IQR
86889,2,0,False,False,False,None
86890,5,0,True,False,True,IQR
86891,1,0,False,False,False,None
86892,1,0,False,False,False,None
86893,2,0,False,False,False,None
86894,1,0,False,False,False,None
86895,3,0,True,False,True,IQR
86896,7,0,True,False,True,IQR
86897,2,0,False,False,False,None
86898,5,0,True,False,True,IQR
86899,4,0,True,False,True,IQR
86900,1,1,False,False,False,None
86901,6,1,True,False,True,IQR
86902,3,0,True,False,True,IQR
86903,2,0,False,False,False,None
86904,6,0,True,False,True,IQR
86905,4,1,True,False,True,IQR
86906,1,1,False,False,False,None
86907,3,0,True,False,True,IQR
86908,5,1,True,False,True,IQR
86909,5,0,True,False,True,IQR
86910,5,3,True,True,True,Both
86911,0,0,False,False,False,None
86912,5,1,True,False,True,IQR
86913,4,1,True,False,True,IQR
86914,8,1,True,False,True,IQR
86915,3,0,True,False,True,IQR
86916,3,0,True,False,True,IQR
86917,1,0,False,False,False,None
86918,1,0,False,False,False,None
86919,8,1,True,False,True,IQR
86920,2,0,False,False,False,None
86921,2,0,False,False,False,None
86922,5,1,True,False,True,IQR
86923,10,2,True,False,True,IQR
86924,2,0,False,False,False,None
86925,7,1,True,False,True,IQR
86926,0,0,False,False,False,None
86927,6,1,True,False,True,IQR
86928,6,1,True,False,True,IQR
86929,7,0,True,False,True,IQR
86930,4,1,True,False,True,IQR
86931,6,1,True,False,True,IQR
86932,5,0,True,False,True,IQR
86933,5,0,True,False,True,IQR
86934,0,0,False,False,False,None
86935,4,1,True,False,True,IQR
86936,3,0,True,False,True,IQR
86937,8,3,True,True,True,Both
86938,1,0,False,False,False,None
86939,3,0,True,False,True,IQR
86940,2,0,False,False,False,None
86941,2,0,False,False,False,None
86942,4,0,True,False,True,IQR
86943,0,0,False,False,False,None
86944,2,0,False,False,False,None
86945,8,1,True,False,True,IQR
86946,0,0,False,False,False,None
86947,2,0,False,False,False,None
86948,1,0,False,False,False,None
86949,7,1,True,False,True,IQR
86950,2,0,False,False,False,None
86951,2,0,False,False,False,None
86952,1,0,False,False,False,None
86953,5,2,True,False,True,IQR
86954,6,0,True,False,True,IQR
86955,5,1,True,False,True,IQR
86956,1,0,False,False,False,None
86957,1,0,False,False,False,None
86958,2,1,False,False,False,None
86959,2,0,False,False,False,None
86960,4,0,True,False,True,IQR
86961,2,0,False,False,False,None
86962,1,1,False,False,False,None
86963,3,0,True,False,True,IQR
86964,2,0,False,False,False,None
86965,5,1,True,False,True,IQR
86966,2,0,False,False,False,None
86967,1,0,False,False,False,None
86968,6,0,True,False,True,IQR
86969,5,1,True,False,True,IQR
86970,5,0,True,False,True,IQR
86971,3,0,True,False,True,IQR
86972,9,2,True,False,True,IQR
86973,2,0,False,False,False,None
86974,2,1,False,False,False,None
86975,5,1,True,False,True,IQR
86976,4,1,True,False,True,IQR
86977,3,0,True,False,True,IQR
86978,3,0,True,False,True,IQR
86979,3,0,True,False,True,IQR
86980,2,0,False,False,False,None
86981,2,0,False,False,False,None
86982,6,0,True,False,True,IQR
86983,7,1,True,False,True,IQR
86984,2,1,False,False,False,None
86985,1,0,False,False,False,None
86986,0,0,False,False,False,None
86987,0,0,False,False,False,None
86988,2,0,False,False,False,None
86989,1,0,False,False,False,None
86990,1,0,False,False,False,None
86991,4,0,True,False,True,IQR
86992,6,0,True,False,True,IQR
86993,1,0,False,False,False,None
86994,2,1,False,False,False,None
86995,8,0,True,False,True,IQR
86996,2,0,False,False,False,None
86997,9,0,True,False,True,IQR
86998,1,1,False,False,False,None
86999,1,0,False,False,False,None
87000,2,0,False,False,False,None
87001,2,0,False,False,False,None
87002,2,0,False,False,False,None
87003,1,0,False,False,False,None
87004,2,0,False,False,False,None
87005,8,0,True,False,True,IQR
87006,6,4,True,True,True,Both
87007,11,2,True,False,True,IQR
87008,4,0,True,False,True,IQR
87009,0,0,False,False,False,None
87010,5,1,True,False,True,IQR
87011,3,0,True,False,True,IQR
87012,3,1,True,False,True,IQR
87013,2,0,False,False,False,None
87014,2,0,False,False,False,None
87015,5,1,True,False,True,IQR
87016,0,0,False,False,False,None
87017,0,0,False,False,False,None
87018,2,1,False,False,False,None
87019,2,1,False,False,False,None
87020,3,1,True,False,True,IQR
87021,11,3,True,True,True,Both
87022,2,0,False,False,False,None
87023,2,0,False,False,False,None
87024,6,0,True,False,True,IQR
87025,4,0,True,False,True,IQR
87026,1,0,False,False,False,None
87027,2,0,False,False,False,None
87028,6,1,True,False,True,IQR
87029,9,5,True,True,True,Both
87030,5,0,True,False,True,IQR
87031,2,0,False,False,False,None
87032,3,0,True,False,True,IQR
87033,2,0,False,False,False,None
87034,2,1,False,False,False,None
87035,10,2,True,False,True,IQR
87036,3,0,True,False,True,IQR
87037,4,0,True,False,True,IQR
87038,0,0,False,False,False,None
87039,5,0,True,False,True,IQR
87040,3,0,True,False,True,IQR
87041,2,0,False,False,False,None
87042,8,2,True,False,True,IQR
87043,2,1,False,False,False,None
87044,3,1,True,False,True,IQR
87045,2,1,False,False,False,None
87046,1,0,False,False,False,None
87047,7,1,True,False,True,IQR
87048,1,0,False,False,False,None
87049,9,2,True,False,True,IQR
87050,2,1,False,False,False,None
87051,2,0,False,False,False,None
87052,3,0,True,False,True,IQR
87053,7,1,True,False,True,IQR
87054,1,0,False,False,False,None
87055,9,0,True,False,True,IQR
87056,3,2,True,False,True,IQR
87057,10,2,True,False,True,IQR
87058,3,0,True,False,True,IQR
87059,4,1,True,False,True,IQR
87060,3,1,True,False,True,IQR
87061,1,1,False,False,False,None
87062,3,1,True,False,True,IQR
87063,1,0,False,False,False,None
87064,6,0,True,False,True,IQR
87065,2,1,False,False,False,None
87066,1,1,False,False,False,None
87067,11,1,True,False,True,IQR
87068,0,0,False,False,False,None
87069,4,0,True,False,True,IQR
87070,3,0,True,False,True,IQR
87071,3,0,True,False,True,IQR
87072,3,0,True,False,True,IQR
87073,5,1,True,False,True,IQR
87074,5,0,True,False,True,IQR
87075,1,0,False,False,False,None
87076,6,1,True,False,True,IQR
87077,2,0,False,False,False,None
87078,5,1,True,False,True,IQR
87079,1,1,False,False,False,None
87080,5,1,True,False,True,IQR
87081,1,0,False,False,False,None
87082,3,1,True,False,True,IQR
87083,0,0,False,False,False,None
87084,4,0,True,False,True,IQR
87085,4,2,True,False,True,IQR
87086,2,0,False,False,False,None
87087,4,0,True,False,True,IQR
87088,1,0,False,False,False,None
87089,3,0,True,False,True,IQR
87090,2,1,False,False,False,None
87091,0,0,False,False,False,None
87092,2,0,False,False,False,None
87093,0,0,False,False,False,None
87094,3,0,True,False,True,IQR
87095,2,1,False,False,False,None
87096,0,0,False,False,False,None
87097,7,0,True,False,True,IQR
87098,4,1,True,False,True,IQR
87099,1,0,False,False,False,None
87100,4,0,True,False,True,IQR
87101,3,0,True,False,True,IQR
87102,4,0,True,False,True,IQR
87103,2,0,False,False,False,None
87104,5,1,True,False,True,IQR
87105,3,0,True,False,True,IQR
87106,1,0,False,False,False,None
87107,4,1,True,False,True,IQR
87108,6,1,True,False,True,IQR
87109,3,0,True,False,True,IQR
87110,6,1,True,False,True,IQR
87111,4,1,True,False,True,IQR
87112,1,0,False,False,False,None
87113,1,0,False,False,False,None
87114,3,0,True,False,True,IQR
87115,5,0,True,False,True,IQR
87116,4,0,True,False,True,IQR
87117,4,0,True,False,True,IQR
87118,3,0,True,False,True,IQR
87119,3,1,True,False,True,IQR
87120,8,2,True,False,True,IQR
87121,7,1,True,False,True,IQR
87122,3,0,True,False,True,IQR
87123,1,1,False,False,False,None
87124,1,0,False,False,False,None
87125,7,0,True,False,True,IQR
87126,1,0,False,False,False,None
87127,1,0,False,False,False,None
87128,3,1,True,False,True,IQR
87129,0,0,False,False,False,None
87130,1,0,False,False,False,None
87131,2,1,False,False,False,None
87132,5,0,True,False,True,IQR
87133,6,0,True,False,True,IQR
87134,3,0,True,False,True,IQR
87135,2,0,False,False,False,None
87136,1,0,False,False,False,None
87137,5,2,True,False,True,IQR
87138,13,1,True,False,True,IQR
87139,3,0,True,False,True,IQR
87140,1,0,False,False,False,None
87141,4,0,True,False,True,IQR
87142,5,1,True,False,True,IQR
87143,1,0,False,False,False,None
87144,3,1,True,False,True,IQR
87145,1,0,False,False,False,None
87146,5,2,True,False,True,IQR
87147,2,0,False,False,False,None
87148,1,0,False,False,False,None
87149,2,0,False,False,False,None
87150,11,1,True,False,True,IQR
87151,2,1,False,False,False,None
87152,1,0,False,False,False,None
87153,3,1,True,False,True,IQR
87154,2,0,False,False,False,None
87155,1,0,False,False,False,None
87156,3,1,True,False,True,IQR
87157,2,0,False,False,False,None
87158,1,0,False,False,False,None
87159,6,0,True,False,True,IQR
87160,0,0,False,False,False,None
87161,0,0,False,False,False,None
87162,7,2,True,False,True,IQR
87163,3,2,True,False,True,IQR
87164,1,1,False,False,False,None
87165,8,2,True,False,True,IQR
87166,2,0,False,False,False,None
87167,11,2,True,False,True,IQR
87168,4,1,True,False,True,IQR
87169,2,1,False,False,False,None
87170,3,1,True,False,True,IQR
87171,2,1,False,False,False,None
87172,2,1,False,False,False,None
87173,1,0,False,False,False,None
87174,4,1,True,False,True,IQR
87175,2,1,False,False,False,None
87176,2,1,False,False,False,None
87177,4,1,True,False,True,IQR
87178,2,0,False,False,False,None
87179,1,0,False,False,False,None
87180,3,1,True,False,True,IQR
87181,2,1,False,False,False,None
87182,4,2,True,False,True,IQR
87183,6,1,True,False,True,IQR
87184,2,0,False,False,False,None
87185,4,1,True,False,True,IQR
87186,4,1,True,False,True,IQR
87187,2,0,False,False,False,None
87188,2,1,False,False,False,None
87189,1,0,False,False,False,None
87190,1,0,False,False,False,None
87191,3,0,True,False,True,IQR
87192,3,0,True,False,True,IQR
87193,4,1,True,False,True,IQR
87194,2,1,False,False,False,None
87195,3,0,True,False,True,IQR
87196,7,2,True,False,True,IQR
87197,1,0,False,False,False,None
87198,6,0,True,False,True,IQR
87199,4,1,True,False,True,IQR
87200,1,0,False,False,False,None
87201,1,0,False,False,False,None
87202,3,0,True,False,True,IQR
87203,1,0,False,False,False,None
87204,2,1,False,False,False,None
87205,0,0,False,False,False,None
87206,2,0,False,False,False,None
87207,1,0,False,False,False,None
87208,3,0,True,False,True,IQR
87209,2,0,False,False,False,None
87210,5,0,True,False,True,IQR
87211,4,2,True,False,True,IQR
87212,9,2,True,False,True,IQR
87213,1,0,False,False,False,None
87214,2,1,False,False,False,None
87215,1,0,False,False,False,None
87216,1,0,False,False,False,None
87217,0,0,False,False,False,None
87218,5,0,True,False,True,IQR
87219,1,0,False,False,False,None
87220,3,1,True,False,True,IQR
87221,3,0,True,False,True,IQR
87222,4,0,True,False,True,IQR
87223,2,0,False,False,False,None
87224,13,2,True,False,True,IQR
87225,2,1,False,False,False,None
87226,6,1,True,False,True,IQR
87227,4,0,True,False,True,IQR
87228,1,0,False,False,False,None
87229,0,0,False,False,False,None
87230,4,1,True,False,True,IQR
87231,1,1,False,False,False,None
87232,6,1,True,False,True,IQR
87233,7,1,True,False,True,IQR
87234,1,0,False,False,False,None
87235,7,2,True,False,True,IQR
87236,4,0,True,False,True,IQR
87237,1,0,False,False,False,None
87238,6,1,True,False,True,IQR
87239,3,0,True,False,True,IQR
87240,2,0,False,False,False,None
87241,7,0,True,False,True,IQR
87242,3,0,True,False,True,IQR
87243,4,0,True,False,True,IQR
87244,3,0,True,False,True,IQR
87245,3,0,True,False,True,IQR
87246,5,1,True,False,True,IQR
87247,3,0,True,False,True,IQR
87248,1,0,False,False,False,None
87249,1,0,False,False,False,None
87250,6,0,True,False,True,IQR
87251,6,0,True,False,True,IQR
87252,8,2,True,False,True,IQR
87253,5,1,True,False,True,IQR
87254,8,0,True,False,True,IQR
87255,1,0,False,False,False,None
87256,3,1,True,False,True,IQR
87257,7,1,True,False,True,IQR
87258,1,0,False,False,False,None
87259,6,1,True,False,True,IQR
87260,2,0,False,False,False,None
87261,2,1,False,False,False,None
87262,1,0,False,False,False,None
87263,4,0,True,False,True,IQR
87264,4,1,True,False,True,IQR
87265,4,0,True,False,True,IQR
87266,9,1,True,False,True,IQR
87267,1,0,False,False,False,None
87268,9,1,True,False,True,IQR
87269,5,0,True,False,True,IQR
87270,6,1,True,False,True,IQR
87271,10,2,True,False,True,IQR
87272,2,1,False,False,False,None
87273,4,0,True,False,True,IQR
87274,0,0,False,False,False,None
87275,7,0,True,False,True,IQR
87276,0,0,False,False,False,None
87277,3,1,True,False,True,IQR
87278,13,0,True,False,True,IQR
87279,5,1,True,False,True,IQR
87280,0,0,False,False,False,None
87281,4,1,True,False,True,IQR
87282,1,0,False,False,False,None
87283,7,0,True,False,True,IQR
87284,1,0,False,False,False,None
87285,11,0,True,False,True,IQR
87286,0,0,False,False,False,None
87287,0,0,False,False,False,None
87288,1,0,False,False,False,None
87289,3,0,True,False,True,IQR
87290,1,1,False,False,False,None
87291,2,0,False,False,False,None
87292,5,1,True,False,True,IQR
87293,3,0,True,False,True,IQR
87294,2,1,False,False,False,None
87295,1,0,False,False,False,None
87296,4,0,True,False,True,IQR
87297,1,0,False,False,False,None
87298,6,0,True,False,True,IQR
87299,4,1,True,False,True,IQR
87300,2,0,False,False,False,None
87301,1,0,False,False,False,None
87302,7,1,True,False,True,IQR
87303,3,2,True,False,True,IQR
87304,7,0,True,False,True,IQR
87305,5,1,True,False,True,IQR
87306,6,1,True,False,True,IQR
87307,5,1,True,False,True,IQR
87308,2,0,False,False,False,None
87309,9,2,True,False,True,IQR
87310,4,2,True,False,True,IQR
87311,4,0,True,False,True,IQR
87312,1,0,False,False,False,None
87313,2,0,False,False,False,None
87314,1,0,False,False,False,None
87315,5,0,True,False,True,IQR
87316,1,0,False,False,False,None
87317,1,0,False,False,False,None
87318,2,0,False,False,False,None
87319,0,0,False,False,False,None
87320,3,2,True,False,True,IQR
87321,10,2,True,False,True,IQR
87322,1,0,False,False,False,None
87323,4,2,True,False,True,IQR
87324,2,0,False,False,False,None
87325,3,0,True,False,True,IQR
87326,2,1,False,False,False,None
87327,0,0,False,False,False,None
87328,2,1,False,False,False,None
87329,1,1,False,False,False,None
87330,8,1,True,False,True,IQR
87331,0,0,False,False,False,None
87332,3,2,True,False,True,IQR
87333,3,0,True,False,True,IQR
87334,4,0,True,False,True,IQR
87335,6,0,True,False,True,IQR
87336,1,0,False,False,False,None
87337,2,0,False,False,False,None
87338,1,0,False,False,False,None
87339,6,2,True,False,True,IQR
87340,6,0,True,False,True,IQR
87341,4,0,True,False,True,IQR
87342,7,2,True,False,True,IQR
87343,2,0,False,False,False,None
87344,8,2,True,False,True,IQR
87345,8,1,True,False,True,IQR
87346,0,0,False,False,False,None
87347,5,0,True,False,True,IQR
87348,2,0,False,False,False,None
87349,2,0,False,False,False,None
87350,2,0,False,False,False,None
87351,2,0,False,False,False,None
87352,0,0,False,False,False,None
87353,3,0,True,False,True,IQR
87354,1,0,False,False,False,None
87355,1,0,False,False,False,None
87356,7,1,True,False,True,IQR
87357,1,0,False,False,False,None
87358,4,0,True,False,True,IQR
87359,0,0,False,False,False,None
87360,1,0,False,False,False,None
87361,2,0,False,False,False,None
87362,6,1,True,False,True,IQR
87363,1,0,False,False,False,None
87364,4,0,True,False,True,IQR
87365,4,1,True,False,True,IQR
87366,3,1,True,False,True,IQR
87367,4,0,True,False,True,IQR
87368,4,0,True,False,True,IQR
87369,8,1,True,False,True,IQR
87370,1,0,False,False,False,None
87371,5,0,True,False,True,IQR
87372,3,1,True,False,True,IQR
87373,3,0,True,False,True,IQR
87374,3,2,True,False,True,IQR
87375,5,0,True,False,True,IQR
87376,3,0,True,False,True,IQR
87377,2,0,False,False,False,None
87378,5,1,True,False,True,IQR
87379,4,1,True,False,True,IQR
87380,1,0,False,False,False,None
87381,2,0,False,False,False,None
87382,1,0,False,False,False,None
87383,2,1,False,False,False,None
87384,4,0,True,False,True,IQR
87385,4,1,True,False,True,IQR
87386,2,0,False,False,False,None
87387,2,0,False,False,False,None
87388,5,1,True,False,True,IQR
87389,2,0,False,False,False,None
87390,2,1,False,False,False,None
87391,0,0,False,False,False,None
87392,3,0,True,False,True,IQR
87393,1,0,False,False,False,None
87394,1,0,False,False,False,None
87395,3,1,True,False,True,IQR
87396,1,0,False,False,False,None
87397,2,1,False,False,False,None
87398,3,0,True,False,True,IQR
87399,3,1,True,False,True,IQR
87400,2,1,False,False,False,None
87401,2,0,False,False,False,None
87402,1,0,False,False,False,None
87403,2,0,False,False,False,None
87404,4,1,True,False,True,IQR
87405,3,0,True,False,True,IQR
87406,1,0,False,False,False,None
87407,6,0,True,False,True,IQR
87408,0,0,False,False,False,None
87409,3,0,True,False,True,IQR
87410,1,0,False,False,False,None
87411,1,0,False,False,False,None
87412,3,1,True,False,True,IQR
87413,3,1,True,False,True,IQR
87414,3,1,True,False,True,IQR
87415,7,2,True,False,True,IQR
87416,2,0,False,False,False,None
87417,4,2,True,False,True,IQR
87418,2,0,False,False,False,None
87419,4,0,True,False,True,IQR
87420,3,0,True,False,True,IQR
87421,3,0,True,False,True,IQR
87422,0,0,False,False,False,None
87423,1,0,False,False,False,None
87424,2,0,False,False,False,None
87425,2,0,False,False,False,None
87426,1,0,False,False,False,None
87427,2,0,False,False,False,None
87428,1,0,False,False,False,None
87429,5,1,True,False,True,IQR
87430,4,0,True,False,True,IQR
87431,0,0,False,False,False,None
87432,4,0,True,False,True,IQR
87433,3,0,True,False,True,IQR
87434,3,1,True,False,True,IQR
87435,11,3,True,True,True,Both
87436,3,0,True,False,True,IQR
87437,2,0,False,False,False,None
87438,2,0,False,False,False,None
87439,5,1,True,False,True,IQR
87440,2,0,False,False,False,None
87441,1,1,False,False,False,None
87442,2,1,False,False,False,None
87443,7,0,True,False,True,IQR
87444,0,0,False,False,False,None
87445,4,1,True,False,True,IQR
87446,2,0,False,False,False,None
87447,4,1,True,False,True,IQR
87448,2,0,False,False,False,None
87449,5,2,True,False,True,IQR
87450,3,0,True,False,True,IQR
87451,1,0,False,False,False,None
87452,1,0,False,False,False,None
87453,5,1,True,False,True,IQR
87454,1,0,False,False,False,None
87455,9,2,True,False,True,IQR
87456,2,0,False,False,False,None
87457,7,0,True,False,True,IQR
87458,5,0,True,False,True,IQR
87459,2,0,False,False,False,None
