ROW_ID,iqr_outlier_count,zscore_outlier_count,is_iqr_outlier,is_zscore_outlier,is_statistical_outlier,statistical_method,is_isolation_outlier,isolation_score,CLUSTER_KMEANS,IS_OUTLIER,detection_count,anomaly_category,phase2_validated
235075,4,2,True,False,True,IQR,False,-0.4703369086714664,2,0,1,WEAK_SIGNAL,False
148784,4,2,True,False,True,IQR,False,-0.40837151305332364,2,0,1,WEAK_SIGNAL,False
38669,8,4,True,True,True,Both,False,-0.45395939142806563,1,0,2,MODERATE_ANOMALY,False
276236,6,0,True,False,True,IQR,False,-0.42140813613473416,2,0,1,WEAK_SIGNAL,False
325414,5,0,True,False,True,IQR,False,-0.4114944738467737,2,0,1,WEAK_SIGNAL,False
228533,2,0,False,False,False,None,False,-0.37275980121329416,1,0,0,NORMAL,False
333722,6,0,True,False,True,IQR,False,-0.3997487565999513,1,0,1,WEAK_SIGNAL,False
339451,2,0,False,False,False,None,False,-0.4050276333252561,1,0,0,NORMAL,False
19306,4,0,True,False,True,IQR,False,-0.4257144338974104,1,0,1,WEAK_SIGNAL,False
171182,5,1,True,False,True,IQR,False,-0.4314388162717527,4,0,1,WEAK_SIGNAL,False
198120,6,0,True,False,True,IQR,False,-0.40924757315247856,2,0,1,WEAK_SIGNAL,False
28933,2,0,False,False,False,None,False,-0.37796568823309074,0,0,0,NORMAL,False
244621,1,1,False,False,False,None,False,-0.37489596168081846,0,0,0,NORMAL,False
284557,10,2,True,False,True,IQR,False,-0.4671718609583991,4,0,1,WEAK_SIGNAL,False
24982,2,0,False,False,False,None,False,-0.3959367202830945,2,0,0,NORMAL,False
143728,5,0,True,False,True,IQR,False,-0.4271647660676086,1,0,1,WEAK_SIGNAL,False
227099,4,1,True,False,True,IQR,False,-0.4226644570858814,0,0,1,WEAK_SIGNAL,False
231406,9,0,True,False,True,IQR,False,-0.44541656303525023,2,0,1,WEAK_SIGNAL,False
200767,8,3,True,True,True,Both,True,-0.4787377726497103,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
201562,6,1,True,False,True,IQR,False,-0.4411199668199459,2,0,1,WEAK_SIGNAL,False
254249,4,1,True,False,True,IQR,False,-0.45788645330336153,1,0,1,WEAK_SIGNAL,False
330766,7,1,True,False,True,IQR,False,-0.4248752230150907,2,0,1,WEAK_SIGNAL,False
8943,7,0,True,False,True,IQR,False,-0.4355133815344152,4,0,1,WEAK_SIGNAL,False
74588,7,0,True,False,True,IQR,False,-0.40742078177955604,4,0,1,WEAK_SIGNAL,False
12284,4,0,True,False,True,IQR,False,-0.39307860698996566,1,0,1,WEAK_SIGNAL,False
147928,5,1,True,False,True,IQR,False,-0.4151940021676362,1,0,1,WEAK_SIGNAL,False
232291,3,0,True,False,True,IQR,False,-0.40324873277515433,2,0,1,WEAK_SIGNAL,False
107173,10,2,True,False,True,IQR,False,-0.44742788631963676,4,0,1,WEAK_SIGNAL,False
197796,6,2,True,False,True,IQR,False,-0.42879439761800375,1,0,1,WEAK_SIGNAL,False
19818,14,3,True,True,True,Both,True,-0.514305811463774,1,0,3,HIGH_CONFIDENCE_ANOMALY,False
204630,4,2,True,False,True,IQR,False,-0.422082340302736,2,0,1,WEAK_SIGNAL,False
116541,3,0,True,False,True,IQR,False,-0.39169957976733216,1,0,1,WEAK_SIGNAL,False
103554,5,0,True,False,True,IQR,False,-0.405636403555734,2,0,1,WEAK_SIGNAL,False
276789,8,2,True,False,True,IQR,False,-0.4664130818437242,4,0,1,WEAK_SIGNAL,False
178653,2,1,False,False,False,None,False,-0.4118242262733967,0,0,0,NORMAL,False
82781,4,1,True,False,True,IQR,False,-0.45334929031600013,0,0,1,WEAK_SIGNAL,False
337713,3,1,True,False,True,IQR,False,-0.4172785904780153,0,0,1,WEAK_SIGNAL,False
158102,2,0,False,False,False,None,False,-0.41476782986056554,2,0,0,NORMAL,False
267696,6,2,True,False,True,IQR,True,-0.4840057692726853,2,0,2,MODERATE_ANOMALY,False
307944,2,0,False,False,False,None,False,-0.40750544163143043,0,0,0,NORMAL,False
184637,2,1,False,False,False,None,False,-0.40169754416720604,0,0,0,NORMAL,False
210252,2,0,False,False,False,None,False,-0.3946211306726232,1,0,0,NORMAL,False
320409,3,1,True,False,True,IQR,False,-0.42682630212187567,0,0,1,WEAK_SIGNAL,False
128541,7,1,True,False,True,IQR,False,-0.43010271843876424,4,0,1,WEAK_SIGNAL,False
73784,7,0,True,False,True,IQR,False,-0.44678315466741386,2,0,1,WEAK_SIGNAL,False
288285,4,1,True,False,True,IQR,False,-0.4224212406096572,1,0,1,WEAK_SIGNAL,False
110608,6,0,True,False,True,IQR,False,-0.4039385681528226,0,0,1,WEAK_SIGNAL,False
142963,2,0,False,False,False,None,False,-0.38971585553881766,0,0,0,NORMAL,False
323950,8,2,True,False,True,IQR,False,-0.43173733551513305,4,0,1,WEAK_SIGNAL,False
237581,4,0,True,False,True,IQR,False,-0.41366185450214704,4,0,1,WEAK_SIGNAL,False
147275,6,1,True,False,True,IQR,False,-0.43723186174026935,4,0,1,WEAK_SIGNAL,False
134778,3,1,True,False,True,IQR,False,-0.40880726035943404,2,0,1,WEAK_SIGNAL,False
76862,6,1,True,False,True,IQR,False,-0.42728839014155157,1,0,1,WEAK_SIGNAL,False
278643,1,0,False,False,False,None,False,-0.3708339991835068,0,0,0,NORMAL,False
192078,2,1,False,False,False,None,False,-0.40133142017143786,2,0,0,NORMAL,False
245905,1,0,False,False,False,None,False,-0.38113110423568997,0,0,0,NORMAL,False
123048,5,0,True,False,True,IQR,False,-0.3919450788087137,2,0,1,WEAK_SIGNAL,False
83436,5,0,True,False,True,IQR,False,-0.4117831308990437,2,0,1,WEAK_SIGNAL,False
133930,2,0,False,False,False,None,False,-0.39342818911461086,0,0,0,NORMAL,False
90238,4,1,True,False,True,IQR,False,-0.4363136258245117,2,0,1,WEAK_SIGNAL,False
197460,2,2,False,False,False,None,False,-0.4266748292231791,2,0,0,NORMAL,False
150012,4,0,True,False,True,IQR,False,-0.3954349908655207,2,0,1,WEAK_SIGNAL,False
17066,5,1,True,False,True,IQR,False,-0.4019586158305186,2,0,1,WEAK_SIGNAL,False
171157,3,1,True,False,True,IQR,False,-0.4303557475315406,1,0,1,WEAK_SIGNAL,False
38569,4,0,True,False,True,IQR,False,-0.39258214535801245,2,0,1,WEAK_SIGNAL,False
214379,6,1,True,False,True,IQR,False,-0.4492321511398592,0,0,1,WEAK_SIGNAL,False
279370,4,0,True,False,True,IQR,False,-0.4068821330244424,0,0,1,WEAK_SIGNAL,False
36919,10,0,True,False,True,IQR,False,-0.44188199331263606,4,0,1,WEAK_SIGNAL,False
244523,8,3,True,True,True,Both,True,-0.4918546376261579,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
270592,10,4,True,True,True,Both,True,-0.517043214334154,3,1,4,HIGH_CONFIDENCE_ANOMALY,True
51909,5,0,True,False,True,IQR,False,-0.37767159381616755,0,0,1,WEAK_SIGNAL,False
94941,4,1,True,False,True,IQR,False,-0.45017121577551644,2,0,1,WEAK_SIGNAL,False
210187,6,1,True,False,True,IQR,False,-0.40480084336756733,4,0,1,WEAK_SIGNAL,False
347169,2,0,False,False,False,None,False,-0.3962720992641463,0,0,0,NORMAL,False
10621,7,1,True,False,True,IQR,False,-0.43911220274037727,0,0,1,WEAK_SIGNAL,False
330488,4,1,True,False,True,IQR,False,-0.41547222613191104,2,0,1,WEAK_SIGNAL,False
60166,5,2,True,False,True,IQR,False,-0.41533427840202963,4,0,1,WEAK_SIGNAL,False
113501,7,0,True,False,True,IQR,False,-0.4381721157088309,0,0,1,WEAK_SIGNAL,False
25540,1,1,False,False,False,None,False,-0.3992162125928144,2,0,0,NORMAL,False
160819,7,1,True,False,True,IQR,False,-0.4673320406818842,0,0,1,WEAK_SIGNAL,False
183590,2,1,False,False,False,None,False,-0.4170223918575155,2,0,0,NORMAL,False
51513,9,4,True,True,True,Both,False,-0.47456889149328374,4,0,2,MODERATE_ANOMALY,False
272312,6,1,True,False,True,IQR,False,-0.404780878149304,2,0,1,WEAK_SIGNAL,False
69868,3,0,True,False,True,IQR,False,-0.3760951913800152,2,0,1,WEAK_SIGNAL,False
325109,2,1,False,False,False,None,False,-0.4030869964418523,0,0,0,NORMAL,False
135330,3,0,True,False,True,IQR,False,-0.3942288126601618,0,0,1,WEAK_SIGNAL,False
140587,9,2,True,False,True,IQR,False,-0.4604438371509039,2,0,1,WEAK_SIGNAL,False
320615,6,0,True,False,True,IQR,False,-0.4493543616170973,0,0,1,WEAK_SIGNAL,False
271071,2,1,False,False,False,None,False,-0.4040536315387355,2,0,0,NORMAL,False
295749,3,0,True,False,True,IQR,False,-0.4229643174588319,0,0,1,WEAK_SIGNAL,False
180958,12,1,True,False,True,IQR,False,-0.46982236894493956,4,0,1,WEAK_SIGNAL,False
253813,3,1,True,False,True,IQR,False,-0.40069880915464934,0,0,1,WEAK_SIGNAL,False
15345,4,2,True,False,True,IQR,False,-0.4349231001698836,2,0,1,WEAK_SIGNAL,False
353489,9,1,True,False,True,IQR,False,-0.4502502662650864,2,0,1,WEAK_SIGNAL,False
195732,4,1,True,False,True,IQR,False,-0.42759794185454425,2,0,1,WEAK_SIGNAL,False
1172,4,1,True,False,True,IQR,False,-0.41051969552099826,0,0,1,WEAK_SIGNAL,False
54775,5,2,True,False,True,IQR,False,-0.4438711193132551,2,0,1,WEAK_SIGNAL,False
84136,5,0,True,False,True,IQR,False,-0.4075225616645526,1,0,1,WEAK_SIGNAL,False
349635,2,0,False,False,False,None,False,-0.3890946536915636,0,0,0,NORMAL,False
117027,5,0,True,False,True,IQR,False,-0.3958495101695265,0,0,1,WEAK_SIGNAL,False
270310,4,0,True,False,True,IQR,False,-0.3938686346374837,2,0,1,WEAK_SIGNAL,False
55527,7,1,True,False,True,IQR,False,-0.4277520501344985,1,0,1,WEAK_SIGNAL,False
248087,2,0,False,False,False,None,False,-0.3973512650460924,2,0,0,NORMAL,False
216079,4,1,True,False,True,IQR,False,-0.40478354713598885,0,0,1,WEAK_SIGNAL,False
103192,4,1,True,False,True,IQR,False,-0.4162242028442366,2,0,1,WEAK_SIGNAL,False
219503,3,1,True,False,True,IQR,False,-0.40112392373215483,2,0,1,WEAK_SIGNAL,False
108836,3,1,True,False,True,IQR,False,-0.4192658909723502,2,0,1,WEAK_SIGNAL,False
304481,9,1,True,False,True,IQR,False,-0.43779411020804293,2,0,1,WEAK_SIGNAL,False
21244,2,2,False,False,False,None,False,-0.4182886653316745,2,0,0,NORMAL,False
129467,4,1,True,False,True,IQR,False,-0.41742995668483107,2,0,1,WEAK_SIGNAL,False
267279,2,0,False,False,False,None,False,-0.4005306864445927,0,0,0,NORMAL,False
334403,11,0,True,False,True,IQR,False,-0.4286831912624734,1,0,1,WEAK_SIGNAL,False
221263,8,3,True,True,True,Both,False,-0.42686240368822637,1,0,2,MODERATE_ANOMALY,False
253005,4,0,True,False,True,IQR,False,-0.4039644070401206,2,0,1,WEAK_SIGNAL,False
248456,6,0,True,False,True,IQR,False,-0.41648894882382653,1,0,1,WEAK_SIGNAL,False
4829,2,2,False,False,False,None,False,-0.4188370701117984,0,0,0,NORMAL,False
301488,5,0,True,False,True,IQR,False,-0.41869995471124166,0,0,1,WEAK_SIGNAL,False
264206,4,1,True,False,True,IQR,False,-0.42683954402420377,2,0,1,WEAK_SIGNAL,False
23465,3,2,True,False,True,IQR,False,-0.4159730016803783,2,0,1,WEAK_SIGNAL,False
71577,9,2,True,False,True,IQR,False,-0.453300198063674,1,0,1,WEAK_SIGNAL,False
158138,3,0,True,False,True,IQR,False,-0.401530916734109,1,0,1,WEAK_SIGNAL,False
166421,3,0,True,False,True,IQR,False,-0.3965156543137682,0,0,1,WEAK_SIGNAL,False
37636,3,0,True,False,True,IQR,False,-0.401002569325528,0,0,1,WEAK_SIGNAL,False
309565,4,1,True,False,True,IQR,False,-0.41878597503376447,0,0,1,WEAK_SIGNAL,False
72667,4,0,True,False,True,IQR,False,-0.3817342862456808,2,0,1,WEAK_SIGNAL,False
117222,5,2,True,False,True,IQR,False,-0.4499163437230022,0,0,1,WEAK_SIGNAL,False
256926,10,1,True,False,True,IQR,False,-0.44575943852223904,4,0,1,WEAK_SIGNAL,False
171302,3,2,True,False,True,IQR,False,-0.44013605755865814,0,0,1,WEAK_SIGNAL,False
259077,0,0,False,False,False,None,False,-0.36087571474161506,0,0,0,NORMAL,False
101312,4,2,True,False,True,IQR,False,-0.43010346606982297,2,0,1,WEAK_SIGNAL,False
101486,8,2,True,False,True,IQR,False,-0.4509855224702229,0,0,1,WEAK_SIGNAL,False
30777,3,0,True,False,True,IQR,False,-0.3892628407804755,2,0,1,WEAK_SIGNAL,False
230161,10,7,True,True,True,Both,True,-0.555710302392152,3,0,3,HIGH_CONFIDENCE_ANOMALY,False
109743,11,1,True,False,True,IQR,False,-0.470795682446144,4,0,1,WEAK_SIGNAL,False
326623,6,1,True,False,True,IQR,False,-0.4422355011077788,4,0,1,WEAK_SIGNAL,False
306133,7,1,True,False,True,IQR,False,-0.41527177589239084,4,0,1,WEAK_SIGNAL,False
348662,7,0,True,False,True,IQR,False,-0.4338880602792224,0,0,1,WEAK_SIGNAL,False
223329,10,1,True,False,True,IQR,False,-0.45394670396952364,2,0,1,WEAK_SIGNAL,False
181672,12,0,True,False,True,IQR,False,-0.4529786001036088,4,0,1,WEAK_SIGNAL,False
1567,7,2,True,False,True,IQR,False,-0.4213230855908927,2,0,1,WEAK_SIGNAL,False
153937,3,1,True,False,True,IQR,False,-0.41804340738590234,0,0,1,WEAK_SIGNAL,False
63633,3,1,True,False,True,IQR,False,-0.4198147427681564,2,0,1,WEAK_SIGNAL,False
32067,8,0,True,False,True,IQR,False,-0.4259131037249996,0,0,1,WEAK_SIGNAL,False
209456,1,0,False,False,False,None,False,-0.40842800927939205,0,0,0,NORMAL,False
64334,3,1,True,False,True,IQR,False,-0.40853306159421504,2,0,1,WEAK_SIGNAL,False
171575,0,0,False,False,False,None,False,-0.36977199223175256,0,0,0,NORMAL,False
182651,3,0,True,False,True,IQR,False,-0.41282038578249847,0,0,1,WEAK_SIGNAL,False
124028,6,1,True,False,True,IQR,False,-0.41398191045114296,2,0,1,WEAK_SIGNAL,False
70720,8,1,True,False,True,IQR,False,-0.43076900450350053,4,0,1,WEAK_SIGNAL,False
100316,4,0,True,False,True,IQR,False,-0.37947739370034406,0,0,1,WEAK_SIGNAL,False
142439,4,1,True,False,True,IQR,False,-0.41633572197887453,2,0,1,WEAK_SIGNAL,False
139634,3,0,True,False,True,IQR,False,-0.3880404746301081,2,0,1,WEAK_SIGNAL,False
139068,0,0,False,False,False,None,False,-0.3737769851015246,2,0,0,NORMAL,False
279450,6,1,True,False,True,IQR,False,-0.42660674747100835,4,0,1,WEAK_SIGNAL,False
19656,6,3,True,True,True,Both,False,-0.4377233439472817,4,0,2,MODERATE_ANOMALY,False
227679,6,1,True,False,True,IQR,False,-0.4205758650201094,4,0,1,WEAK_SIGNAL,False
313886,8,3,True,True,True,Both,False,-0.4598148122463388,4,0,2,MODERATE_ANOMALY,False
124660,5,0,True,False,True,IQR,False,-0.42842422711690814,1,0,1,WEAK_SIGNAL,False
266273,3,0,True,False,True,IQR,False,-0.3829030362039754,0,0,1,WEAK_SIGNAL,False
221573,2,0,False,False,False,None,False,-0.392778927783225,0,0,0,NORMAL,False
162158,9,1,True,False,True,IQR,True,-0.4795468600462079,4,0,2,MODERATE_ANOMALY,False
7550,8,4,True,True,True,Both,False,-0.4531479432181407,4,0,2,MODERATE_ANOMALY,False
139033,4,0,True,False,True,IQR,False,-0.388870665273597,1,0,1,WEAK_SIGNAL,False
116616,4,2,True,False,True,IQR,False,-0.4361136706228292,2,0,1,WEAK_SIGNAL,False
296827,1,0,False,False,False,None,False,-0.3764593822730493,0,0,0,NORMAL,False
195470,2,1,False,False,False,None,False,-0.39845713926104953,2,0,0,NORMAL,False
197898,5,1,True,False,True,IQR,False,-0.44053563436652293,2,0,1,WEAK_SIGNAL,False
40773,4,0,True,False,True,IQR,False,-0.4268256473319763,2,0,1,WEAK_SIGNAL,False
118396,5,0,True,False,True,IQR,False,-0.40516682812321453,0,0,1,WEAK_SIGNAL,False
15827,3,1,True,False,True,IQR,False,-0.40532892565505546,0,0,1,WEAK_SIGNAL,False
29609,4,1,True,False,True,IQR,False,-0.4229202741219047,2,0,1,WEAK_SIGNAL,False
143121,3,2,True,False,True,IQR,False,-0.4542384764785205,2,0,1,WEAK_SIGNAL,False
309106,2,1,False,False,False,None,False,-0.41275772384652304,0,0,0,NORMAL,False
302507,3,1,True,False,True,IQR,False,-0.38920932619618753,2,0,1,WEAK_SIGNAL,False
14885,1,0,False,False,False,None,False,-0.3765538477603746,2,0,0,NORMAL,False
317547,6,0,True,False,True,IQR,False,-0.4176824813693744,0,0,1,WEAK_SIGNAL,False
149178,2,1,False,False,False,None,False,-0.39468156724004677,0,0,0,NORMAL,False
272971,2,0,False,False,False,None,False,-0.3903004336085893,2,0,0,NORMAL,False
97766,1,0,False,False,False,None,False,-0.3999866599334167,2,0,0,NORMAL,False
86983,8,2,True,False,True,IQR,False,-0.4206940527936394,4,0,1,WEAK_SIGNAL,False
193757,3,0,True,False,True,IQR,False,-0.3990339692882776,2,0,1,WEAK_SIGNAL,False
265305,7,2,True,False,True,IQR,False,-0.4541140356079919,2,0,1,WEAK_SIGNAL,False
348806,5,1,True,False,True,IQR,False,-0.4098008147246052,0,0,1,WEAK_SIGNAL,False
63360,2,1,False,False,False,None,False,-0.3984149662037037,2,0,0,NORMAL,False
152016,6,0,True,False,True,IQR,False,-0.4251363869939004,2,0,1,WEAK_SIGNAL,False
194935,4,0,True,False,True,IQR,False,-0.3994722595183725,4,0,1,WEAK_SIGNAL,False
219151,6,0,True,False,True,IQR,False,-0.44941812369072154,2,0,1,WEAK_SIGNAL,False
128837,5,2,True,False,True,IQR,False,-0.44489226312728286,0,0,1,WEAK_SIGNAL,False
274393,8,0,True,False,True,IQR,False,-0.44437719386205904,2,0,1,WEAK_SIGNAL,False
34438,9,0,True,False,True,IQR,False,-0.4589024688615176,4,0,1,WEAK_SIGNAL,False
196858,6,2,True,False,True,IQR,False,-0.43573186861780744,1,0,1,WEAK_SIGNAL,False
107149,4,2,True,False,True,IQR,False,-0.44689765218003535,1,0,1,WEAK_SIGNAL,False
170884,7,2,True,False,True,IQR,False,-0.4554877177246227,4,0,1,WEAK_SIGNAL,False
240510,5,1,True,False,True,IQR,False,-0.4193370622549429,2,0,1,WEAK_SIGNAL,False
291158,2,0,False,False,False,None,False,-0.38655199196625045,2,0,0,NORMAL,False
81788,4,2,True,False,True,IQR,False,-0.4502459700293707,2,0,1,WEAK_SIGNAL,False
233765,4,1,True,False,True,IQR,False,-0.41980002878914496,2,0,1,WEAK_SIGNAL,False
73398,1,0,False,False,False,None,False,-0.3775253181214284,0,0,0,NORMAL,False
88675,12,1,True,False,True,IQR,False,-0.46300536973512235,4,0,1,WEAK_SIGNAL,False
1071,1,0,False,False,False,None,False,-0.38724422847419804,0,0,0,NORMAL,False
37053,8,0,True,False,True,IQR,False,-0.43042014036811915,2,0,1,WEAK_SIGNAL,False
286056,5,0,True,False,True,IQR,False,-0.3929599173441242,0,0,1,WEAK_SIGNAL,False
155710,6,0,True,False,True,IQR,False,-0.4061367076465238,0,0,1,WEAK_SIGNAL,False
227599,1,0,False,False,False,None,False,-0.3764175410168652,0,0,0,NORMAL,False
227717,7,2,True,False,True,IQR,False,-0.4355541137332989,2,0,1,WEAK_SIGNAL,False
273840,7,1,True,False,True,IQR,False,-0.43993440750797647,0,0,1,WEAK_SIGNAL,False
112823,2,0,False,False,False,None,False,-0.3799764185508423,2,0,0,NORMAL,False
9163,5,2,True,False,True,IQR,False,-0.44780182071199104,2,0,1,WEAK_SIGNAL,False
283623,0,0,False,False,False,None,False,-0.37268570177340365,0,0,0,NORMAL,False
207437,12,3,True,True,True,Both,True,-0.4786472415798657,1,0,3,HIGH_CONFIDENCE_ANOMALY,False
236318,5,2,True,False,True,IQR,False,-0.4435986337656876,0,0,1,WEAK_SIGNAL,False
99172,6,2,True,False,True,IQR,False,-0.4508186250220886,4,0,1,WEAK_SIGNAL,False
231068,1,1,False,False,False,None,False,-0.3960500283121337,0,0,0,NORMAL,False
102347,5,2,True,False,True,IQR,False,-0.45549596509844115,0,0,1,WEAK_SIGNAL,False
228768,3,1,True,False,True,IQR,False,-0.44995064512118094,0,0,1,WEAK_SIGNAL,False
25228,12,5,True,True,True,Both,True,-0.5240474602282295,3,0,3,HIGH_CONFIDENCE_ANOMALY,False
126675,4,1,True,False,True,IQR,False,-0.4360707759389829,1,0,1,WEAK_SIGNAL,False
311744,14,3,True,True,True,Both,False,-0.4579652221606949,4,0,2,MODERATE_ANOMALY,False
131622,6,0,True,False,True,IQR,False,-0.4411148155802793,0,0,1,WEAK_SIGNAL,False
289578,2,0,False,False,False,None,False,-0.3964839133601952,2,0,0,NORMAL,False
305044,4,2,True,False,True,IQR,False,-0.422281031822076,0,0,1,WEAK_SIGNAL,False
147757,4,0,True,False,True,IQR,False,-0.43447772816570507,1,0,1,WEAK_SIGNAL,False
260127,3,1,True,False,True,IQR,False,-0.4237478077792133,0,0,1,WEAK_SIGNAL,False
80537,4,0,True,False,True,IQR,False,-0.4070253877553267,0,0,1,WEAK_SIGNAL,False
97911,7,1,True,False,True,IQR,False,-0.46753820921029826,3,0,1,WEAK_SIGNAL,False
38519,2,2,False,False,False,None,False,-0.41161685859865715,0,0,0,NORMAL,False
321083,5,2,True,False,True,IQR,False,-0.4363776797545263,0,0,1,WEAK_SIGNAL,False
96070,1,0,False,False,False,None,False,-0.4019657773721972,0,0,0,NORMAL,False
84489,3,2,True,False,True,IQR,False,-0.4239443942044237,2,0,1,WEAK_SIGNAL,False
109891,4,3,True,True,True,Both,False,-0.4281568628357908,2,0,2,MODERATE_ANOMALY,False
297648,1,0,False,False,False,None,False,-0.3931500525584552,0,0,0,NORMAL,False
271387,1,1,False,False,False,None,False,-0.39464382842418533,2,0,0,NORMAL,False
184163,3,2,True,False,True,IQR,False,-0.4077416000825224,0,0,1,WEAK_SIGNAL,False
106543,6,1,True,False,True,IQR,False,-0.4184075186323789,2,0,1,WEAK_SIGNAL,False
121629,7,0,True,False,True,IQR,False,-0.4074935251431337,4,0,1,WEAK_SIGNAL,False
311522,5,1,True,False,True,IQR,False,-0.4321439838485307,2,0,1,WEAK_SIGNAL,False
310602,6,1,True,False,True,IQR,False,-0.4264643542051169,2,0,1,WEAK_SIGNAL,False
88506,6,3,True,True,True,Both,False,-0.4588837207774444,2,0,2,MODERATE_ANOMALY,False
99564,4,1,True,False,True,IQR,False,-0.4052661790896893,2,0,1,WEAK_SIGNAL,False
252520,2,1,False,False,False,None,False,-0.4005611837149482,0,0,0,NORMAL,False
248956,3,0,True,False,True,IQR,False,-0.3949414319991175,1,0,1,WEAK_SIGNAL,False
264266,2,1,False,False,False,None,False,-0.4027597193624776,2,0,0,NORMAL,False
52036,5,1,True,False,True,IQR,False,-0.42128589186896864,1,0,1,WEAK_SIGNAL,False
84575,3,1,True,False,True,IQR,False,-0.4296450781484602,0,0,1,WEAK_SIGNAL,False
14133,4,1,True,False,True,IQR,False,-0.42350641095654945,1,0,1,WEAK_SIGNAL,False
335384,3,1,True,False,True,IQR,False,-0.4005590906601885,2,0,1,WEAK_SIGNAL,False
3882,2,0,False,False,False,None,False,-0.38195000962589654,0,0,0,NORMAL,False
194475,0,0,False,False,False,None,False,-0.3790842131569745,0,0,0,NORMAL,False
202185,2,0,False,False,False,None,False,-0.3901729124470538,0,0,0,NORMAL,False
101236,1,0,False,False,False,None,False,-0.3713215628179842,2,0,0,NORMAL,False
53297,2,0,False,False,False,None,False,-0.4125607503097014,0,0,0,NORMAL,False
288478,2,0,False,False,False,None,False,-0.39374587377338327,2,0,0,NORMAL,False
345577,8,0,True,False,True,IQR,False,-0.4212359122529288,4,0,1,WEAK_SIGNAL,False
138384,3,2,True,False,True,IQR,False,-0.4304990228958103,2,0,1,WEAK_SIGNAL,False
171112,8,0,True,False,True,IQR,False,-0.44614373699360316,0,0,1,WEAK_SIGNAL,False
27286,4,0,True,False,True,IQR,False,-0.4085262409538866,0,0,1,WEAK_SIGNAL,False
76149,7,4,True,True,True,Both,False,-0.45744669021056006,1,0,2,MODERATE_ANOMALY,False
268957,4,0,True,False,True,IQR,False,-0.44272281574849565,0,0,1,WEAK_SIGNAL,False
25642,3,0,True,False,True,IQR,False,-0.3855051329462863,2,0,1,WEAK_SIGNAL,False
226786,10,1,True,False,True,IQR,False,-0.42091062968696596,1,0,1,WEAK_SIGNAL,False
332800,5,1,True,False,True,IQR,False,-0.4333644534538552,2,0,1,WEAK_SIGNAL,False
24969,11,5,True,True,True,Both,True,-0.5428498119291956,3,0,3,HIGH_CONFIDENCE_ANOMALY,False
45079,5,0,True,False,True,IQR,False,-0.40242277190658154,2,0,1,WEAK_SIGNAL,False
165110,5,3,True,True,True,Both,False,-0.44447188387969927,0,0,2,MODERATE_ANOMALY,False
342037,13,5,True,True,True,Both,True,-0.5056331576021439,1,0,3,HIGH_CONFIDENCE_ANOMALY,False
220982,11,2,True,False,True,IQR,False,-0.43642840127764515,4,0,1,WEAK_SIGNAL,False
70016,2,0,False,False,False,None,False,-0.3912006728291872,0,0,0,NORMAL,False
176250,3,0,True,False,True,IQR,False,-0.39997612428303275,2,0,1,WEAK_SIGNAL,False
12679,5,1,True,False,True,IQR,False,-0.4116852240678742,1,0,1,WEAK_SIGNAL,False
330179,6,1,True,False,True,IQR,False,-0.4174099910257876,4,0,1,WEAK_SIGNAL,False
347321,6,1,True,False,True,IQR,False,-0.4578354343100008,2,0,1,WEAK_SIGNAL,False
44585,6,1,True,False,True,IQR,False,-0.4208632085972689,2,0,1,WEAK_SIGNAL,False
255499,2,0,False,False,False,None,False,-0.401941487321839,0,0,0,NORMAL,False
14154,3,2,True,False,True,IQR,False,-0.42699608415555207,2,0,1,WEAK_SIGNAL,False
206375,2,2,False,False,False,None,False,-0.4220572348061893,2,0,0,NORMAL,False
215734,5,0,True,False,True,IQR,False,-0.4157619252691124,1,0,1,WEAK_SIGNAL,False
193432,6,0,True,False,True,IQR,False,-0.39793556977409134,4,0,1,WEAK_SIGNAL,False
116606,6,2,True,False,True,IQR,False,-0.45173018193666975,4,0,1,WEAK_SIGNAL,False
302018,7,1,True,False,True,IQR,False,-0.4224896827430569,0,0,1,WEAK_SIGNAL,False
166993,9,3,True,True,True,Both,True,-0.4809317435729243,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
256436,5,3,True,True,True,Both,False,-0.4311378355615223,0,0,2,MODERATE_ANOMALY,False
139470,3,1,True,False,True,IQR,False,-0.4111776890953803,2,0,1,WEAK_SIGNAL,False
256727,2,0,False,False,False,None,False,-0.4115678067618947,2,0,0,NORMAL,False
34242,2,0,False,False,False,None,False,-0.3928469019903203,0,0,0,NORMAL,False
21824,2,0,False,False,False,None,False,-0.3828339413684559,2,0,0,NORMAL,False
329483,5,0,True,False,True,IQR,False,-0.4032511683425727,1,0,1,WEAK_SIGNAL,False
217374,7,3,True,True,True,Both,False,-0.45243311823906185,0,0,2,MODERATE_ANOMALY,False
5559,5,3,True,True,True,Both,False,-0.4636354539616632,0,0,2,MODERATE_ANOMALY,False
270419,4,0,True,False,True,IQR,False,-0.42024944815814713,0,0,1,WEAK_SIGNAL,False
262796,5,1,True,False,True,IQR,False,-0.4066293060677075,0,0,1,WEAK_SIGNAL,False
309743,12,0,True,False,True,IQR,False,-0.4658422821935907,0,0,1,WEAK_SIGNAL,False
316457,4,1,True,False,True,IQR,False,-0.42146771982702436,1,0,1,WEAK_SIGNAL,False
