ROW_ID,SK_ID_CURR,UMAP1,UMAP2,DBSCAN_LABEL,IS_NOISE,PORTFOLIO_DBSCAN_LABEL,PORTFOLIO_IS_NOISE,CLUSTER_KMEANS,Segment
85042,198657,-3.0145311,7.823939,6,0,0,0,4,Historical Card-Use Intensity
232968,369830,12.951942,1.358944,7,0,0,0,2,Lower-Intensity Credit Footprint
113904,232102,-6.4993577,-2.0158622,2,0,0,0,1,Larger-Loan Affordability
119841,238969,-6.293266,-2.134762,2,0,0,0,1,Larger-Loan Affordability
54448,163081,0.8837917,-0.7223694,0,0,0,0,0,History-Rich Credit User
228834,365058,13.193815,1.0511886,7,0,0,0,2,Lower-Intensity Credit Footprint
10985,112789,-6.4061246,-1.9047787,2,0,0,0,1,Larger-Loan Affordability
326065,234760,-1.0271869,-3.3239658,0,0,0,0,2,Lower-Intensity Credit Footprint
265365,407331,4.0963535,-2.0574236,0,0,0,0,1,Larger-Loan Affordability
181006,309765,-6.6499243,-1.9508446,2,0,0,0,1,Larger-Loan Affordability
351903,424264,1.9837672,-3.803511,0,0,0,0,0,History-Rich Credit User
112667,230695,1.2121333,-1.5620893,0,0,0,0,0,History-Rich Credit User
51001,159061,10.0025425,-6.4165273,9,0,0,0,1,Larger-Loan Affordability
42694,149426,2.8361475,-3.9248192,0,0,0,0,1,Larger-Loan Affordability
161753,287518,-0.18359753,-0.5766935,0,0,0,0,0,History-Rich Credit User
85808,199569,13.70872,0.45720965,4,0,0,0,2,Lower-Intensity Credit Footprint
3846,104496,-0.47624978,-2.7895749,0,0,0,0,2,Lower-Intensity Credit Footprint
41010,147493,1.9453849,2.907625,11,0,0,0,3,Repayment-Stress History
264620,406449,1.262202,-0.3988058,0,0,0,0,2,Lower-Intensity Credit Footprint
68391,179325,0.44791073,-0.31497034,0,0,0,0,0,History-Rich Credit User
351044,417247,-3.3382258,5.713888,5,0,0,0,2,Lower-Intensity Credit Footprint
268954,411681,2.9377458,-4.0381274,0,0,0,0,1,Larger-Loan Affordability
325059,227392,0.19873755,-1.0121531,0,0,0,0,0,History-Rich Credit User
251933,391507,1.5437045,-2.082655,0,0,0,0,2,Lower-Intensity Credit Footprint
132302,253453,-3.4832022,7.4984903,6,0,0,0,4,Historical Card-Use Intensity
294894,441641,2.464124,3.129886,11,0,0,0,3,Repayment-Stress History
104528,221307,-6.774021,-2.1951272,2,0,0,0,1,Larger-Loan Affordability
253190,392974,2.9264832,-3.1137447,0,0,0,0,1,Larger-Loan Affordability
315654,159703,-0.22029564,-2.4776635,0,0,0,0,2,Lower-Intensity Credit Footprint
191819,322425,0.52226824,-3.083234,0,0,0,0,2,Lower-Intensity Credit Footprint
196922,328326,1.5990297,-1.226079,0,0,0,0,0,History-Rich Credit User
144475,267525,3.4027185,-2.8470764,0,0,0,0,1,Larger-Loan Affordability
276330,420192,-1.1214013,6.625419,23,0,0,0,4,Historical Card-Use Intensity
268768,411465,2.1720188,-3.830208,0,0,0,0,1,Larger-Loan Affordability
196716,328091,3.3599653,1.3189328,3,0,0,0,1,Larger-Loan Affordability
153940,278411,13.370158,1.0127956,7,0,0,0,1,Larger-Loan Affordability
206217,339027,-0.42709827,-2.5578167,0,0,0,0,2,Lower-Intensity Credit Footprint
235836,373171,1.4554712,-0.6799371,0,0,0,0,0,History-Rich Credit User
352128,426053,1.8979834,-0.7837431,0,0,0,0,1,Larger-Loan Affordability
60302,169918,0.75143385,-3.5541444,0,0,0,0,2,Lower-Intensity Credit Footprint
12931,115072,-5.7328644,-2.002807,2,0,0,0,1,Larger-Loan Affordability
60254,169866,1.6708447,-0.737841,0,0,0,0,0,History-Rich Credit User
263468,405052,3.8235486,-2.8302474,0,0,0,0,1,Larger-Loan Affordability
296100,443053,1.6728249,-4.4135337,0,0,0,0,2,Lower-Intensity Credit Footprint
125312,245324,0.8848933,-2.9637938,0,0,0,0,2,Lower-Intensity Credit Footprint
169136,296044,0.40569097,-4.1673875,0,0,0,0,2,Lower-Intensity Credit Footprint
169839,296842,-6.1460047,-1.5059036,2,0,0,0,1,Larger-Loan Affordability
205383,338069,1.4295851,-3.4159615,0,0,0,0,2,Lower-Intensity Credit Footprint
1117,101306,0.6779394,-0.8873936,0,0,0,0,0,History-Rich Credit User
134188,255629,-0.1807038,-2.553703,0,0,0,0,2,Lower-Intensity Credit Footprint
228945,365187,2.8603072,-1.4323703,0,0,0,0,1,Larger-Loan Affordability
180671,309382,3.1032214,-1.7705276,0,0,0,0,1,Larger-Loan Affordability
202479,334722,-3.4119954,8.051285,6,0,0,0,4,Historical Card-Use Intensity
74350,186223,-2.8838942,4.3144846,17,0,-1,1,4,Historical Card-Use Intensity
12866,114996,-6.520521,-2.0936213,2,0,0,0,1,Larger-Loan Affordability
311594,129122,2.285466,-3.4886925,0,0,0,0,2,Lower-Intensity Credit Footprint
72046,183558,-3.4700258,7.7308745,6,0,0,0,1,Larger-Loan Affordability
287210,432683,3.8348815,-1.6515169,0,0,0,0,1,Larger-Loan Affordability
57136,166224,10.038526,-6.4687004,9,0,-1,1,1,Larger-Loan Affordability
277275,421299,3.7359054,10.138535,8,0,-1,1,1,Larger-Loan Affordability
260814,401829,3.3272295,0.98671365,3,0,0,0,2,Lower-Intensity Credit Footprint
246935,385754,1.2090367,-2.7417922,0,0,0,0,2,Lower-Intensity Credit Footprint
116872,235531,0.25027826,-1.5315559,0,0,0,0,0,History-Rich Credit User
276483,420409,4.3655496,-1.2718843,0,0,0,0,1,Larger-Loan Affordability
332773,283835,1.7044499,-2.0354948,0,0,0,0,2,Lower-Intensity Credit Footprint
241412,379561,0.212063,-2.2612169,0,0,0,0,2,Lower-Intensity Credit Footprint
121722,241119,0.053624257,-0.34965432,0,0,0,0,0,History-Rich Credit User
249248,388391,1.2867123,-1.2970175,0,0,0,0,0,History-Rich Credit User
350169,411197,13.090369,0.8693418,7,0,0,0,2,Lower-Intensity Credit Footprint
298852,446217,-0.15066732,-1.925137,0,0,0,0,1,Larger-Loan Affordability
278459,422630,1.1465714,-1.7425989,0,0,0,0,0,History-Rich Credit User
5468,106400,1.121781,-3.7469711,0,0,0,0,2,Lower-Intensity Credit Footprint
330995,270795,-0.12205238,-1.8826836,0,0,0,0,0,History-Rich Credit User
326472,237768,0.48615804,-1.9332397,0,0,0,0,2,Lower-Intensity Credit Footprint
316524,165755,2.1913204,-3.8903208,0,0,0,0,2,Lower-Intensity Credit Footprint
151914,276088,-6.2057915,-2.4489539,2,0,0,0,2,Lower-Intensity Credit Footprint
176951,305054,13.926051,0.64923877,4,0,0,0,1,Larger-Loan Affordability
265864,407977,-3.191635,5.437422,5,0,0,0,4,Historical Card-Use Intensity
205204,337872,0.11510794,-1.9805598,0,0,0,0,2,Lower-Intensity Credit Footprint
126865,247130,-5.081814,-1.5251818,2,0,0,0,1,Larger-Loan Affordability
341161,345499,2.7079122,-3.0364518,0,0,0,0,1,Larger-Loan Affordability
133815,255196,-1.3250651,7.094093,1,0,0,0,4,Historical Card-Use Intensity
74161,186003,1.4238962,-0.5470721,0,0,0,0,1,Larger-Loan Affordability
266032,408177,4.150957,-1.0836933,0,0,0,0,1,Larger-Loan Affordability
106280,223307,0.29240865,-2.1826913,0,0,0,0,2,Lower-Intensity Credit Footprint
348147,399074,1.0817574,-0.5021879,0,0,0,0,0,History-Rich Credit User
79507,192167,-3.0612948,7.28895,6,0,0,0,4,Historical Card-Use Intensity
62762,172794,-5.2810993,-1.9109722,2,0,0,0,2,Lower-Intensity Credit Footprint
296771,443830,1.9775238,2.4211316,11,0,0,0,2,Lower-Intensity Credit Footprint
352488,429451,2.1322155,-4.4881516,0,0,0,0,2,Lower-Intensity Credit Footprint
122289,241784,1.0977092,-1.7887689,0,0,0,0,0,History-Rich Credit User
68782,179778,0.44832426,-4.508491,0,0,0,0,2,Lower-Intensity Credit Footprint
83617,196983,1.2730314,-4.890328,0,0,0,0,2,Lower-Intensity Credit Footprint
108595,225961,-6.2403073,-1.912392,2,0,0,0,1,Larger-Loan Affordability
41963,148583,-2.197454,-1.391378,14,0,0,0,0,History-Rich Credit User
284198,429131,-2.252815,-1.4306356,14,0,0,0,2,Lower-Intensity Credit Footprint
19347,122569,-0.7123144,10.827028,12,0,-1,1,4,Historical Card-Use Intensity
122662,242213,-3.6932685,7.2101955,6,0,0,0,4,Historical Card-Use Intensity
58538,167853,-1.5800961,7.0318813,1,0,0,0,4,Historical Card-Use Intensity
71578,183006,1.9130989,2.3690515,11,0,0,0,0,History-Rich Credit User
170650,297775,-3.2690098,5.6482677,5,0,0,0,4,Historical Card-Use Intensity
115595,234052,-3.177801,7.4757724,6,0,0,0,4,Historical Card-Use Intensity
255813,396011,-6.308403,-1.3782053,2,0,0,0,1,Larger-Loan Affordability
274715,418392,2.9213269,-3.0555754,0,0,0,0,1,Larger-Loan Affordability
160353,285889,-3.5522974,7.9390574,6,0,0,0,4,Historical Card-Use Intensity
173727,301334,-3.701554,7.6477957,6,0,0,0,1,Larger-Loan Affordability
150627,274615,0.28359744,-2.7315598,0,0,0,0,2,Lower-Intensity Credit Footprint
136026,257779,-2.8769312,7.819134,6,0,0,0,4,Historical Card-Use Intensity
177848,306101,-1.1527882,-2.9303815,0,0,0,0,1,Larger-Loan Affordability
209351,342640,2.7863348,-2.47792,0,0,0,0,1,Larger-Loan Affordability
211272,344830,-1.6316643,6.0688877,1,0,0,0,4,Historical Card-Use Intensity
310585,121552,-5.9382963,-2.6205919,2,0,0,0,2,Lower-Intensity Credit Footprint
342721,357522,1.512175,-1.9048965,0,0,0,0,1,Larger-Loan Affordability
89202,203570,-1.5678254,6.823326,1,0,0,0,4,Historical Card-Use Intensity
303798,451985,-5.3795295,-3.1306708,2,0,0,0,2,Lower-Intensity Credit Footprint
334420,296074,3.3366265,1.3942187,3,0,-1,1,1,Larger-Loan Affordability
5250,106140,3.9257538,-1.4919173,0,0,0,0,1,Larger-Loan Affordability
342594,356596,-5.9676833,-1.6079541,2,0,0,0,1,Larger-Loan Affordability
211175,344714,1.9314816,-0.20458159,18,0,0,0,1,Larger-Loan Affordability
29275,134001,-0.062491402,0.07000026,0,0,0,0,0,History-Rich Credit User
307007,455687,3.515963,-2.4349132,0,0,0,0,1,Larger-Loan Affordability
351975,424851,-6.4153466,-2.2747612,2,0,0,0,1,Larger-Loan Affordability
174654,302401,-3.1851988,7.4602304,6,0,0,0,4,Historical Card-Use Intensity
293914,440514,1.0490701,-1.4715165,0,0,0,0,0,History-Rich Credit User
286392,431692,2.854486,-3.3862855,0,0,0,0,1,Larger-Loan Affordability
200918,332898,1.0407594,-0.981649,0,0,0,0,0,History-Rich Credit User
88780,203077,-3.0311298,5.837719,5,0,0,0,1,Larger-Loan Affordability
159399,284782,-6.2410264,-1.242172,-1,1,0,0,1,Larger-Loan Affordability
146741,270136,2.849285,-1.2158707,0,0,0,0,2,Lower-Intensity Credit Footprint
29487,134240,-0.07507011,-1.434398,0,0,0,0,0,History-Rich Credit User
192980,323789,-1.967017,6.477618,1,0,0,0,4,Historical Card-Use Intensity
292537,438897,-0.59050083,-3.137125,0,0,0,0,2,Lower-Intensity Credit Footprint
70015,181218,0.49152535,-4.009951,0,0,0,0,2,Lower-Intensity Credit Footprint
342584,356551,0.12594682,-0.18851094,0,0,0,0,0,History-Rich Credit User
42164,148811,-1.2276285,7.1737704,1,0,0,0,4,Historical Card-Use Intensity
14878,117366,0.046274144,0.20678063,0,0,-1,1,0,History-Rich Credit User
29883,134692,12.907933,0.9481843,7,0,0,0,2,Lower-Intensity Credit Footprint
208243,341369,-5.1996346,-2.7583933,2,0,0,0,2,Lower-Intensity Credit Footprint
354599,444082,-1.9189683,6.299754,1,0,0,0,0,History-Rich Credit User
310259,119266,-0.42599323,-3.066088,0,0,0,0,2,Lower-Intensity Credit Footprint
60434,170067,-5.814962,-1.7372503,2,0,0,0,1,Larger-Loan Affordability
221921,357078,-3.0240095,7.942549,6,0,0,0,4,Historical Card-Use Intensity
156338,281223,-0.18879804,-3.3344262,0,0,0,0,2,Lower-Intensity Credit Footprint
350673,414194,-1.7700216,6.59753,1,0,0,0,4,Historical Card-Use Intensity
95038,210352,-6.2823496,-2.361432,2,0,0,0,1,Larger-Loan Affordability
236441,373860,-5.1670976,-2.377495,2,0,0,0,2,Lower-Intensity Credit Footprint
231341,367966,2.9396584,-3.3790317,0,0,0,0,2,Lower-Intensity Credit Footprint
24003,127912,-5.7942514,-1.8390085,2,0,0,0,1,Larger-Loan Affordability
217792,352337,3.8445654,-2.109997,0,0,0,0,1,Larger-Loan Affordability
131941,253026,3.1556373,-3.587637,0,0,0,0,1,Larger-Loan Affordability
260912,401945,3.6125774,-2.0038266,0,0,0,0,1,Larger-Loan Affordability
80089,192846,1.6547174,-4.2910557,0,0,0,0,2,Lower-Intensity Credit Footprint
108143,225452,2.3042648,-2.1382825,0,0,0,0,1,Larger-Loan Affordability
16045,118719,0.6645091,-4.610054,0,0,0,0,2,Lower-Intensity Credit Footprint
261835,403091,-2.2571778,6.1002707,1,0,0,0,1,Larger-Loan Affordability
21538,125086,3.3346756,1.424383,3,0,0,0,0,History-Rich Credit User
150793,274793,0.23742948,-0.10896904,0,0,0,0,0,History-Rich Credit User
320042,191238,0.759937,13.777109,16,0,-1,1,0,History-Rich Credit User
15662,118273,0.2572715,-3.56543,0,0,0,0,2,Lower-Intensity Credit Footprint
303225,451312,-0.5052232,-1.766758,0,0,0,0,2,Lower-Intensity Credit Footprint
78919,191483,1.0211209,-3.9105003,0,0,0,0,2,Lower-Intensity Credit Footprint
71402,182803,3.9659734,-1.6266521,0,0,0,0,1,Larger-Loan Affordability
214138,348137,-3.8116634,6.576344,19,0,0,0,4,Historical Card-Use Intensity
88734,203025,-4.9305315,-1.6522912,2,0,0,0,0,History-Rich Credit User
240937,378977,1.2028719,-1.252618,0,0,0,0,0,History-Rich Credit User
311992,132089,-1.7867126,6.737449,1,0,0,0,4,Historical Card-Use Intensity
161721,287482,0.7788469,-0.18618798,0,0,0,0,0,History-Rich Credit User
1654,101939,2.4946098,-1.7976717,0,0,0,0,1,Larger-Loan Affordability
331960,278244,0.16281818,-2.9774184,0,0,0,0,2,Lower-Intensity Credit Footprint
35970,141672,3.5852141,-2.0304477,0,0,0,0,1,Larger-Loan Affordability
342269,354115,-3.2844489,5.3947854,5,0,0,0,4,Historical Card-Use Intensity
294153,440781,-3.13631,7.434697,6,0,0,0,4,Historical Card-Use Intensity
155167,279868,3.426146,-2.7884564,0,0,0,0,1,Larger-Loan Affordability
285343,430470,-0.5092678,-3.4457557,0,0,0,0,2,Lower-Intensity Credit Footprint
320747,196071,2.0564415,-1.397826,0,0,0,0,1,Larger-Loan Affordability
179198,307650,-0.8914354,-3.129907,0,0,0,0,2,Lower-Intensity Credit Footprint
280346,424774,0.5296022,-2.4494803,0,0,0,0,2,Lower-Intensity Credit Footprint
261912,403172,2.7181845,-1.9723496,0,0,0,0,1,Larger-Loan Affordability
65801,176303,-2.1294463,6.9626126,1,0,0,0,4,Historical Card-Use Intensity
236466,373887,1.7033997,-1.0690397,0,0,0,0,0,History-Rich Credit User
172447,299827,-3.3155038,5.671359,5,0,0,0,4,Historical Card-Use Intensity
34264,139703,-6.099963,-1.8230869,2,0,0,0,1,Larger-Loan Affordability
203180,335551,1.725731,-1.1145985,0,0,0,0,0,History-Rich Credit User
235803,373131,3.4294817,-1.996093,0,0,0,0,1,Larger-Loan Affordability
224048,359501,-0.17387603,-3.0421054,0,0,0,0,2,Lower-Intensity Credit Footprint
105666,222604,0.82063293,-3.545629,0,0,0,0,2,Lower-Intensity Credit Footprint
224260,359751,-0.124679215,-1.2404842,0,0,0,0,0,History-Rich Credit User
183226,312366,10.086857,-6.5049577,9,0,0,0,0,History-Rich Credit User
246189,384928,-6.3354845,-2.2993686,2,0,0,0,1,Larger-Loan Affordability
306638,455272,-5.462987,-2.8057373,2,0,0,0,2,Lower-Intensity Credit Footprint
233757,370762,-0.7531454,-3.4227486,0,0,0,0,2,Lower-Intensity Credit Footprint
349768,408874,0.9801103,-4.2489715,0,0,0,0,2,Lower-Intensity Credit Footprint
136187,257969,-2.1862142,-1.4134934,14,0,0,0,1,Larger-Loan Affordability
294355,441020,-0.7312305,-2.821884,0,0,0,0,2,Lower-Intensity Credit Footprint
254090,394023,-6.078619,-2.7043805,2,0,0,0,2,Lower-Intensity Credit Footprint
163271,289286,1.2593569,-4.739255,0,0,0,0,2,Lower-Intensity Credit Footprint
96457,211976,2.593877,-1.7420818,0,0,0,0,1,Larger-Loan Affordability
160213,285726,2.1374006,2.6090355,11,0,-1,1,2,Lower-Intensity Credit Footprint
55405,164200,2.9445052,-1.3839871,0,0,0,0,1,Larger-Loan Affordability
227181,363143,3.0079217,-3.8721015,0,0,0,0,1,Larger-Loan Affordability
113226,231320,2.879167,-1.7464943,0,0,0,0,1,Larger-Loan Affordability
37327,143242,-3.4030967,7.9983616,6,0,0,0,4,Historical Card-Use Intensity
162808,288742,0.74017024,-1.1177434,0,0,0,0,0,History-Rich Credit User
336277,309815,1.4935157,-3.415605,0,0,0,0,2,Lower-Intensity Credit Footprint
245166,383746,-6.011719,-1.6806377,2,0,0,0,1,Larger-Loan Affordability
324397,222179,-6.536089,-2.4083045,2,0,0,0,1,Larger-Loan Affordability
222611,357854,13.0837145,1.075311,7,0,0,0,2,Lower-Intensity Credit Footprint
18757,121873,0.050142962,-2.559833,0,0,0,0,2,Lower-Intensity Credit Footprint
58532,167845,2.774565,-2.0563784,0,0,0,0,1,Larger-Loan Affordability
282065,426704,-6.5697923,-1.5351492,2,0,0,0,1,Larger-Loan Affordability
216997,351433,-3.2330012,5.5730023,5,0,0,0,4,Historical Card-Use Intensity
319494,187001,-0.109156795,-1.5522288,0,0,0,0,0,History-Rich Credit User
208084,341179,2.9230425,-0.8867672,0,0,0,0,1,Larger-Loan Affordability
331050,271134,0.7309696,-0.40028083,0,0,0,0,0,History-Rich Credit User
238262,375919,-6.042164,-2.7744415,2,0,0,0,2,Lower-Intensity Credit Footprint
150483,274448,3.291594,-1.8156888,0,0,0,0,1,Larger-Loan Affordability
62664,172682,1.1066964,-3.1412647,0,0,0,0,2,Lower-Intensity Credit Footprint
50313,158253,0.51001745,-4.337491,0,0,0,0,2,Lower-Intensity Credit Footprint
257116,397540,-3.5301185,7.7375474,6,0,0,0,4,Historical Card-Use Intensity
27378,131819,3.1481137,-3.0926337,0,0,0,0,1,Larger-Loan Affordability
107252,224438,3.057689,-1.9986838,0,0,0,0,1,Larger-Loan Affordability
211308,344868,-3.457289,7.5002794,6,0,0,0,4,Historical Card-Use Intensity
210207,343601,1.0376794,-2.2532516,0,0,0,0,2,Lower-Intensity Credit Footprint
6106,107139,2.5174727,-3.5055819,0,0,0,0,2,Lower-Intensity Credit Footprint
2707,103160,3.8103917,-2.7913656,0,0,0,0,1,Larger-Loan Affordability
116550,235159,3.3255715,1.3895432,3,0,-1,1,0,History-Rich Credit User
212498,346253,1.8307302,-0.4252274,0,0,0,0,1,Larger-Loan Affordability
341005,344343,2.61966,-3.449418,0,0,0,0,1,Larger-Loan Affordability
232640,369454,4.0633755,-2.638499,0,0,0,0,1,Larger-Loan Affordability
3565,104166,2.1533933,-1.8782846,0,0,0,0,1,Larger-Loan Affordability
192232,322905,3.6710467,-1.7761779,0,0,0,0,1,Larger-Loan Affordability
318248,177992,-5.3682857,-2.1031284,2,0,0,0,2,Lower-Intensity Credit Footprint
352549,429857,0.08062696,0.11760297,0,0,0,0,0,History-Rich Credit User
10937,112731,-3.276193,7.8950324,6,0,0,0,4,Historical Card-Use Intensity
14898,117387,13.683716,1.446661,7,0,0,0,1,Larger-Loan Affordability
254841,394887,-3.1019528,7.9304605,6,0,0,0,4,Historical Card-Use Intensity
315596,159293,-0.29439175,-1.6403427,0,0,0,0,0,History-Rich Credit User
8700,110126,3.253262,0.98212045,3,0,0,0,2,Lower-Intensity Credit Footprint
120324,239516,1.2694821,-3.628086,0,0,0,0,0,History-Rich Credit User
239246,377087,-5.231535,-3.120496,2,0,0,0,2,Lower-Intensity Credit Footprint
114951,233289,-1.163358,7.1395855,1,0,0,0,4,Historical Card-Use Intensity
232504,369298,3.2119086,0.43355492,3,0,0,0,1,Larger-Loan Affordability
522,100601,-1.8136649,6.469001,1,0,0,0,0,History-Rich Credit User
294360,441025,3.2118347,-0.67811763,0,0,0,0,1,Larger-Loan Affordability
8478,109875,-2.08127,5.984535,1,0,0,0,0,History-Rich Credit User
189203,319359,0.22463377,-1.5161083,0,0,0,0,0,History-Rich Credit User
75323,187358,-5.374319,-2.2396398,2,0,0,0,2,Lower-Intensity Credit Footprint
162163,288002,0.9665307,-3.2777977,0,0,0,0,2,Lower-Intensity Credit Footprint
215927,350195,-0.27729225,-0.8963339,0,0,0,0,0,History-Rich Credit User
292262,438573,3.1697028,-2.3325489,0,0,0,0,1,Larger-Loan Affordability
113652,231809,4.2348757,-1.8634336,0,0,0,0,1,Larger-Loan Affordability
335644,305260,-1.496774,-1.8021641,27,0,0,0,2,Lower-Intensity Credit Footprint
338286,323518,0.83700067,-2.8892548,0,0,0,0,2,Lower-Intensity Credit Footprint
67255,177995,4.1794615,-1.3707763,0,0,0,0,1,Larger-Loan Affordability
125457,245488,-5.562502,-2.6513624,2,0,0,0,2,Lower-Intensity Credit Footprint
244352,382815,1.5186306,-2.138574,0,0,0,0,2,Lower-Intensity Credit Footprint
74111,185943,0.5067865,-0.8533822,0,0,0,0,0,History-Rich Credit User
205771,338513,-3.2484384,7.3412724,6,0,-1,1,4,Historical Card-Use Intensity
3947,104613,4.3629103,-1.7377768,0,0,0,0,1,Larger-Loan Affordability
222429,357656,4.0112386,-2.5364635,0,0,0,0,1,Larger-Loan Affordability
251062,390503,1.2048728,-2.9709964,0,0,0,0,2,Lower-Intensity Credit Footprint
3357,103924,1.0800543,-1.8685937,0,0,0,0,0,History-Rich Credit User
196354,327671,2.3810651,-4.3978024,0,0,0,0,2,Lower-Intensity Credit Footprint
146998,270432,3.3601825,-2.6908743,0,0,0,0,1,Larger-Loan Affordability
22722,126436,2.1399953,-3.4177425,0,0,0,0,2,Lower-Intensity Credit Footprint
172863,300317,-3.8749712,6.59682,19,0,-1,1,4,Historical Card-Use Intensity
311223,126431,2.4740326,-2.5789998,0,0,0,0,1,Larger-Loan Affordability
54705,163384,0.23444241,-3.0115118,0,0,0,0,2,Lower-Intensity Credit Footprint
49324,157099,-0.7100439,-2.758448,0,0,0,0,2,Lower-Intensity Credit Footprint
300629,448288,-0.31972116,-2.2386732,0,0,0,0,2,Lower-Intensity Credit Footprint
23050,126824,3.3611612,-1.3271435,0,0,0,0,1,Larger-Loan Affordability
155385,280125,1.6873622,-3.0914738,0,0,0,0,2,Lower-Intensity Credit Footprint
157633,282720,1.3985318,-3.82648,0,0,0,0,2,Lower-Intensity Credit Footprint
307046,455730,-5.343495,-2.852672,2,0,0,0,2,Lower-Intensity Credit Footprint
142882,265666,1.8903159,-0.5192537,0,0,0,0,1,Larger-Loan Affordability
242484,380694,-4.938191,-2.0090625,2,0,0,0,0,History-Rich Credit User
193394,324266,-5.7552643,-2.5475056,2,0,0,0,2,Lower-Intensity Credit Footprint
70870,182201,4.200628,-1.6874994,0,0,0,0,1,Larger-Loan Affordability
99743,215793,2.0585084,-1.5185957,0,0,0,0,1,Larger-Loan Affordability
92422,207318,0.23196012,-4.219175,0,0,0,0,2,Lower-Intensity Credit Footprint
115304,233715,4.0848846,-1.6454443,0,0,0,0,1,Larger-Loan Affordability
100359,216505,2.9667225,-3.5741706,0,0,0,0,1,Larger-Loan Affordability
319255,185332,12.762216,1.2100204,7,0,0,0,2,Lower-Intensity Credit Footprint
123311,243002,-1.4356403,6.456702,1,0,0,0,4,Historical Card-Use Intensity
223289,358621,-3.1426668,7.636763,6,0,0,0,4,Historical Card-Use Intensity
253560,393403,3.1148314,-1.0033488,0,0,0,0,1,Larger-Loan Affordability
222539,357775,3.4195912,-3.1603396,0,0,0,0,1,Larger-Loan Affordability
138797,260943,-1.3721573,6.1155443,1,0,0,0,4,Historical Card-Use Intensity
188763,318845,0.868001,-2.098944,0,0,0,0,2,Lower-Intensity Credit Footprint
349200,405674,-3.3524327,5.6744075,5,0,0,0,2,Lower-Intensity Credit Footprint
206874,339783,1.4038036,-4.7945952,0,0,0,0,2,Lower-Intensity Credit Footprint
241197,379283,3.548063,-1.9545151,0,0,0,0,1,Larger-Loan Affordability
38081,144100,12.976497,0.94350904,7,0,0,0,2,Lower-Intensity Credit Footprint
9705,111293,-3.6603441,7.8397965,6,0,0,0,4,Historical Card-Use Intensity
286119,431368,1.5488998,-4.569783,0,0,0,0,2,Lower-Intensity Credit Footprint
1896,102223,3.2640588,1.3417982,3,0,0,0,2,Lower-Intensity Credit Footprint
252665,392356,0.35948712,-0.9262307,0,0,0,0,0,History-Rich Credit User
207342,340321,1.0516341,-2.3806033,0,0,0,0,2,Lower-Intensity Credit Footprint
103154,219733,0.099388845,-3.1804655,0,0,0,0,2,Lower-Intensity Credit Footprint
199197,330939,1.4855818,-3.3876247,0,0,0,0,2,Lower-Intensity Credit Footprint
50806,158836,0.58058923,-0.6732765,0,0,0,0,0,History-Rich Credit User
52575,160888,-2.9384236,7.801619,6,0,0,0,4,Historical Card-Use Intensity
96170,211650,-3.5692334,7.974657,6,0,0,0,4,Historical Card-Use Intensity
330013,263658,2.0041234,2.5147684,11,0,0,0,2,Lower-Intensity Credit Footprint
300439,448070,2.7254076,-3.6837187,0,0,0,0,1,Larger-Loan Affordability
66502,177122,-5.686261,-3.0512717,2,0,0,0,2,Lower-Intensity Credit Footprint
137480,259451,-1.3240534,7.1411996,1,0,0,0,4,Historical Card-Use Intensity
277671,421716,3.323555,-1.508441,0,0,0,0,1,Larger-Loan Affordability
96654,212206,3.7652133,-2.8871355,0,0,0,0,1,Larger-Loan Affordability
133835,255220,3.5670953,-2.3872206,0,0,0,0,1,Larger-Loan Affordability
330477,266959,2.671744,-1.5719707,0,0,0,0,1,Larger-Loan Affordability
274751,418429,2.2303421,-4.2790236,0,0,0,0,2,Lower-Intensity Credit Footprint
141254,263773,-2.1379843,-1.3990967,14,0,0,0,1,Larger-Loan Affordability
110337,227982,1.3779893,-3.0056725,0,0,0,0,1,Larger-Loan Affordability
192791,323576,0.3518519,-0.93978256,0,0,0,0,0,History-Rich Credit User
22775,126502,1.970527,2.2796717,11,0,0,0,0,History-Rich Credit User
237383,374962,-6.6950755,-1.6823028,2,0,0,0,1,Larger-Loan Affordability
64431,174716,2.4954462,3.135838,11,0,0,0,3,Repayment-Stress History
120236,239420,1.856899,-0.72582424,0,0,0,0,1,Larger-Loan Affordability
293343,439847,0.4202507,-1.4543749,0,0,0,0,0,History-Rich Credit User
269166,411926,2.570385,-1.4572701,0,0,0,0,1,Larger-Loan Affordability
37258,143160,4.266955,-1.5313022,0,0,0,0,1,Larger-Loan Affordability
273771,417323,1.7094232,-1.8632016,0,0,0,0,1,Larger-Loan Affordability
2302,102693,1.0905406,-1.7865087,0,0,0,0,2,Lower-Intensity Credit Footprint
302280,450209,12.784103,1.025574,7,0,0,0,2,Lower-Intensity Credit Footprint
298918,446290,-0.15747716,-0.7357251,0,0,0,0,0,History-Rich Credit User
278360,422497,-1.7020644,6.195139,1,0,0,0,4,Historical Card-Use Intensity
74853,186813,3.2189357,1.0304435,3,0,0,0,2,Lower-Intensity Credit Footprint
39322,145538,-0.9259468,-3.100592,0,0,0,0,2,Lower-Intensity Credit Footprint
188167,318142,-0.5534228,-2.0586424,0,0,0,0,2,Lower-Intensity Credit Footprint
320931,197384,0.6827929,-2.5342126,0,0,0,0,2,Lower-Intensity Credit Footprint
94402,209610,3.029124,0.9595744,3,0,0,0,0,History-Rich Credit User
